observation_date,route/corridor,origin,destination,freight_index,freight_rate,currency,unit,container/vessel type,source,source_dataset,source_url,retrieval_timestamp,license/access status,data_version
2023-10-20,route-sha-rot,Shanghai,Rotterdam,SCFI,1626.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-10-20T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-10-20,route-sha-lax,Shanghai,Los Angeles,SCFI,1859.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-10-20T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-10-20,route-rot-nyc,Rotterdam,New York,SCFI,1667.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-10-20T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-10-27,route-sha-rot,Shanghai,Rotterdam,SCFI,1629.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-10-27T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-10-27,route-sha-lax,Shanghai,Los Angeles,SCFI,1847.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-10-27T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-10-27,route-rot-nyc,Rotterdam,New York,SCFI,1663.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-10-27T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-03,route-sha-rot,Shanghai,Rotterdam,SCFI,1624.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-03,route-sha-lax,Shanghai,Los Angeles,SCFI,1836.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-03,route-rot-nyc,Rotterdam,New York,SCFI,1657.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-10,route-sha-rot,Shanghai,Rotterdam,SCFI,1611.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-10,route-sha-lax,Shanghai,Los Angeles,SCFI,1831.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-10,route-rot-nyc,Rotterdam,New York,SCFI,1649.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-17,route-sha-rot,Shanghai,Rotterdam,SCFI,1593.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-17,route-sha-lax,Shanghai,Los Angeles,SCFI,1833.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-17,route-rot-nyc,Rotterdam,New York,SCFI,1637.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-24,route-sha-rot,Shanghai,Rotterdam,SCFI,1575.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-24,route-sha-lax,Shanghai,Los Angeles,SCFI,1843.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-11-24,route-rot-nyc,Rotterdam,New York,SCFI,1624.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-11-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-01,route-sha-rot,Shanghai,Rotterdam,SCFI,1559.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-01T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-01,route-sha-lax,Shanghai,Los Angeles,SCFI,1860.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-01T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-01,route-rot-nyc,Rotterdam,New York,SCFI,1610.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-01T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-08,route-sha-rot,Shanghai,Rotterdam,SCFI,1642.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-08T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-08,route-sha-lax,Shanghai,Los Angeles,SCFI,1950.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-08T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-08,route-rot-nyc,Rotterdam,New York,SCFI,1621.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-08T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-15,route-sha-rot,Shanghai,Rotterdam,SCFI,1674.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-15T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-15,route-sha-lax,Shanghai,Los Angeles,SCFI,1999.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-15T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-15,route-rot-nyc,Rotterdam,New York,SCFI,1640.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-15T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-22,route-sha-rot,Shanghai,Rotterdam,SCFI,1722.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-22T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-22,route-sha-lax,Shanghai,Los Angeles,SCFI,2062.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-22T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-22,route-rot-nyc,Rotterdam,New York,SCFI,1653.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-22T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-29,route-sha-rot,Shanghai,Rotterdam,SCFI,1794.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-29T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-29,route-sha-lax,Shanghai,Los Angeles,SCFI,2145.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-29T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-12-29,route-rot-nyc,Rotterdam,New York,SCFI,1660.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-12-29T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-05,route-sha-rot,Shanghai,Rotterdam,SCFI,1888.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-05,route-sha-lax,Shanghai,Los Angeles,SCFI,2247.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-05,route-rot-nyc,Rotterdam,New York,SCFI,1662.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-12,route-sha-rot,Shanghai,Rotterdam,SCFI,1998.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-12T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-12,route-sha-lax,Shanghai,Los Angeles,SCFI,2362.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-12T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-12,route-rot-nyc,Rotterdam,New York,SCFI,1660.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-12T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-19,route-sha-rot,Shanghai,Rotterdam,SCFI,2109.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-19T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-19,route-sha-lax,Shanghai,Los Angeles,SCFI,2478.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-19T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-19,route-rot-nyc,Rotterdam,New York,SCFI,1658.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-19T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-26,route-sha-rot,Shanghai,Rotterdam,SCFI,2207.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-26T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-26,route-sha-lax,Shanghai,Los Angeles,SCFI,2584.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-26T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-01-26,route-rot-nyc,Rotterdam,New York,SCFI,1659.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-01-26T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-02,route-sha-rot,Shanghai,Rotterdam,SCFI,2282.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-02T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-02,route-sha-lax,Shanghai,Los Angeles,SCFI,2670.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-02T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-02,route-rot-nyc,Rotterdam,New York,SCFI,1665.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-02T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-09,route-sha-rot,Shanghai,Rotterdam,SCFI,2334.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-09T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-09,route-sha-lax,Shanghai,Los Angeles,SCFI,2735.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-09T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-09,route-rot-nyc,Rotterdam,New York,SCFI,1678.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-09T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-16,route-sha-rot,Shanghai,Rotterdam,SCFI,2368.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-16T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-16,route-sha-lax,Shanghai,Los Angeles,SCFI,2786.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-16T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-16,route-rot-nyc,Rotterdam,New York,SCFI,1695.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-16T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-23,route-sha-rot,Shanghai,Rotterdam,SCFI,2397.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-23T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-23,route-sha-lax,Shanghai,Los Angeles,SCFI,2832.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-23T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-02-23,route-rot-nyc,Rotterdam,New York,SCFI,1717.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-02-23T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-01,route-sha-rot,Shanghai,Rotterdam,SCFI,2437.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-01T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-01,route-sha-lax,Shanghai,Los Angeles,SCFI,2887.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-01T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-01,route-rot-nyc,Rotterdam,New York,SCFI,1740.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-01T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-08,route-sha-rot,Shanghai,Rotterdam,SCFI,2497.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-08T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-08,route-sha-lax,Shanghai,Los Angeles,SCFI,2960.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-08T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-08,route-rot-nyc,Rotterdam,New York,SCFI,1761.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-08T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-15,route-sha-rot,Shanghai,Rotterdam,SCFI,2581.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-15T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-15,route-sha-lax,Shanghai,Los Angeles,SCFI,3054.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-15T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-15,route-rot-nyc,Rotterdam,New York,SCFI,1777.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-15T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-22,route-sha-rot,Shanghai,Rotterdam,SCFI,2685.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-22T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-22,route-sha-lax,Shanghai,Los Angeles,SCFI,3164.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-22T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-22,route-rot-nyc,Rotterdam,New York,SCFI,1787.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-22T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-29,route-sha-rot,Shanghai,Rotterdam,SCFI,2797.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-29T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-29,route-sha-lax,Shanghai,Los Angeles,SCFI,3282.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-29T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-03-29,route-rot-nyc,Rotterdam,New York,SCFI,1792.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-03-29T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-04-05,route-sha-rot,Shanghai,Rotterdam,SCFI,2902.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-04-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-04-05,route-sha-lax,Shanghai,Los Angeles,SCFI,3393.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-04-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-04-05,route-rot-nyc,Rotterdam,New York,SCFI,1792.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-04-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-04-12,route-sha-rot,Shanghai,Rotterdam,SCFI,2989.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-04-12T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-04-12,route-sha-lax,Shanghai,Los Angeles,SCFI,3489.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-04-12T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2024-04-12,route-rot-nyc,Rotterdam,New York,SCFI,1790.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2024-04-12T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
